datetime,open,high,low,close,volume,Prev_High,Prev_Low,London_High,London_Low,swept_Prev_High,swept_Prev_Low,gap_up,gap_down,broke_Asia_High,broke_Asia_Low,London_Bias,NY_Position_vs_London,London_Momentum
2025-04-02 06:00:00-04:00,558.71,560.63,558.29,559.1588,1636770,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 06:15:00-04:00,559.09,560.9162,558.906,560.86,1136064,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 06:30:00-04:00,560.845,561.57,560.34,560.77,1246088,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 06:45:00-04:00,560.83,562.2696,560.73,562.09,1093495,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 07:00:00-04:00,562.07,562.16,561.09,561.1,1143653,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 07:15:00-04:00,561.12,563.75,560.86,563.33,1445398,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 07:30:00-04:00,563.3,563.73,562.26,562.405,1495304,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 07:45:00-04:00,562.36,562.67,561.1022,562.2836,1391411,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 08:00:00-04:00,562.31,563.6,562.08,563.54,924956,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 08:15:00-04:00,563.54,564.28,563.34,564.28,1371196,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 08:30:00-04:00,564.29,564.56,563.57,564.5,1090751,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 08:45:00-04:00,564.51,566.06,564.2175,565.68,2158507,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 09:00:00-04:00,565.69,567.42,565.62,566.92,2234778,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 09:15:00-04:00,566.93,566.95,565.91,566.0769,1448680,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 09:30:00-04:00,566.03,566.0989,564.175,564.5681,1643662,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 09:45:00-04:00,564.51,564.53,563.21,564.1,1545057,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 10:00:00-04:00,564.08,564.45,562.06,563.02,1485756,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 10:15:00-04:00,563.0,563.21,561.1,561.1,1357429,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 10:30:00-04:00,561.11,563.785,560.96,563.35,1877780,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 10:45:00-04:00,563.36,563.51,561.1,561.11,1003483,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 11:00:00-04:00,561.15,562.9499,561.135,562.09,1122759,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 11:15:00-04:00,562.12,563.3702,561.66,563.2,1150964,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 11:30:00-04:00,563.18,564.9,562.65,564.71,2525716,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 11:45:00-04:00,564.71,565.655,564.62,564.65,7484075,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 12:00:00-04:00,564.65,569.57,561.165,568.77,10086341,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 12:15:00-04:00,568.775,570.79,555.49,556.47,5139901,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 12:30:00-04:00,556.62,566.3735,550.46,552.31,5094975,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 12:45:00-04:00,552.3,566.3735,518.1757,552.42,2274942,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 13:00:00-04:00,552.3,566.3735,518.1757,549.5,1897701,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 13:15:00-04:00,549.5,551.2,549.25,549.85,802627,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 13:30:00-04:00,549.88,550.65,548.75,548.79,642515,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 13:45:00-04:00,548.83,549.28,546.33,547.25,581115,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 14:00:00-04:00,547.25,548.77,544.5,545.29,879147,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 14:15:00-04:00,545.22,545.65,542.1,545.6,529795,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 14:30:00-04:00,564.52,564.52,544.87,545.2,1413296,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 14:45:00-04:00,545.1901,547.5,545.1901,546.5103,192612,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 15:00:00-04:00,546.65,546.65,544.0,546.01,174300,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 15:15:00-04:00,546.009,546.01,544.66,545.54,188703,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 15:30:00-04:00,545.54,545.64,544.2,544.35,124947,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 15:45:00-04:00,544.35,545.1,543.94,545.0,164670,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-02 16:00:00-04:00,564.52,564.52,564.52,564.52,1167134,581.722,524.4695,562.2696,554.81,False,False,False,False,False,False,down,-2.8500000000000227,-0.0042478760619690074
2025-04-03 00:00:00-04:00,547.0,548.88,547.0,548.34,69910,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 00:15:00-04:00,548.23,549.13,548.17,548.8,31994,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 00:30:00-04:00,548.9,549.53,548.5,548.59,27344,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 00:45:00-04:00,548.65,549.18,548.2,548.87,45725,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 01:00:00-04:00,548.92,549.34,547.52,547.54,48595,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 01:15:00-04:00,547.51,547.94,547.06,547.1,23301,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 01:30:00-04:00,547.14,547.97,547.13,547.66,14784,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 01:45:00-04:00,547.52,547.53,546.13,546.48,50722,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 02:00:00-04:00,546.47,547.0,545.49,545.66,89682,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 02:15:00-04:00,545.45,546.16,545.05,545.34,54742,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 02:30:00-04:00,545.32,546.07,544.92,545.99,64123,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 02:45:00-04:00,545.99,546.18,544.34,545.47,187011,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 03:00:00-04:00,545.6,546.77,545.13,546.53,209320,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 03:15:00-04:00,546.51,546.73,545.0,545.77,107357,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 03:30:00-04:00,545.7,546.42,544.76,546.12,269977,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 03:45:00-04:00,546.17,546.395,545.57,545.98,140390,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 04:00:00-04:00,545.36,564.52,544.52,547.23,640992,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 04:15:00-04:00,547.1,547.155,545.86,545.86,293408,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 04:30:00-04:00,546.1,564.52,544.42,544.7,332848,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 04:45:00-04:00,544.705,564.52,543.52,543.68,312051,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 05:00:00-04:00,543.6,561.72,543.07,544.03,348799,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 05:15:00-04:00,544.0,545.4093,543.35,545.06,486606,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 05:30:00-04:00,545.11,547.97,544.89,546.32,9132944,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 05:45:00-04:00,546.32,547.16,544.18,544.92,5549831,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 06:00:00-04:00,544.86,545.22,542.0,542.6899,4958511,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 06:15:00-04:00,542.68,543.74,541.57,543.07,5513594,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 06:30:00-04:00,543.04,543.9,541.59,542.19,3748723,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 06:45:00-04:00,542.14,542.25,540.1,540.19,4732423,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 07:00:00-04:00,540.2,542.19,539.58,541.46,4587238,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 07:15:00-04:00,541.44,542.77,541.19,541.73,3488302,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 07:30:00-04:00,541.78,544.31,541.64,543.9,3579596,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 07:45:00-04:00,543.92,544.4199,542.09,543.51,2755093,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 08:00:00-04:00,543.51,545.26,543.39,545.05,2653076,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 08:15:00-04:00,545.02,545.96,544.57,545.92,2237074,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 08:30:00-04:00,545.94,546.36,543.96,544.56,2713866,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 08:45:00-04:00,544.565,544.99,542.985,543.44,2246747,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 09:00:00-04:00,543.46,544.37,542.895,543.47,1812006,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 09:15:00-04:00,543.455,543.64,541.92,542.26,1679598,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 09:30:00-04:00,542.24,543.58,541.91,543.46,1963963,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 09:45:00-04:00,543.45,543.79,541.77,541.85,2041262,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 10:00:00-04:00,541.84,542.53,540.7,540.78,1972694,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 10:15:00-04:00,540.77,541.3982,540.365,540.79,2287009,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 10:30:00-04:00,540.77,542.0899,539.9402,541.97,3076705,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 10:45:00-04:00,541.98,542.35,541.15,541.79,2039697,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 11:00:00-04:00,541.77,542.0,540.78,540.9,2762798,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 11:15:00-04:00,540.94,540.9498,538.55,539.03,5100611,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 11:30:00-04:00,539.04,539.63,538.01,539.46,5126459,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 11:45:00-04:00,539.46,539.57,536.9,537.64,15308040,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 12:00:00-04:00,537.67,564.9647,536.65,537.4499,27331329,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 12:15:00-04:00,537.4,538.76,535.66,535.66,646845,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 12:30:00-04:00,535.675,536.68,535.62,536.05,749750,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 12:45:00-04:00,536.02,536.38,531.6949,536.25,246332,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 13:00:00-04:00,536.21,561.1043,519.8712,536.52,347048,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 13:15:00-04:00,536.52,536.63,519.8712,536.425,76949,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 13:30:00-04:00,536.48,536.55,536.16,536.45,67021,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 13:45:00-04:00,536.48,536.66,536.37,536.59,54128,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 14:00:00-04:00,536.46,537.19,535.92,536.155,161491,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 14:15:00-04:00,536.15,536.62,534.8975,535.7,123422,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 14:30:00-04:00,536.7,536.7,535.69,536.181,5287329,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 14:45:00-04:00,536.17,540.5,535.83,536.1194,14900,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 15:00:00-04:00,536.12,536.42,535.8,536.0586,32997,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 15:15:00-04:00,536.04,536.49,535.39,536.46,116200,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 15:30:00-04:00,536.4,536.73,536.27,536.59,62862,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 15:45:00-04:00,536.56,537.0,536.2,536.32,57185,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-03 16:00:00-04:00,536.7,536.7,536.7,536.7,5249144,570.79,518.1757,564.52,539.58,False,False,False,False,False,False,down,-1.419999999999959,-0.0008592321755027921
2025-04-04 00:00:00-04:00,535.28,535.28,533.4,533.86,39145,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 00:15:00-04:00,533.77,535.06,533.42,534.29,21195,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 00:30:00-04:00,534.19,534.36,533.01,533.59,19872,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 00:45:00-04:00,533.67,534.39,533.05,533.44,17547,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 01:00:00-04:00,533.68,533.78,532.61,533.12,18087,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 01:15:00-04:00,533.23,533.87,532.6,532.64,11772,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 01:30:00-04:00,532.64,533.88,532.03,533.37,47843,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 01:45:00-04:00,533.39,533.85,532.69,533.06,33058,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 02:00:00-04:00,533.27,533.88,529.68,530.19,280195,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 02:15:00-04:00,530.09,530.38,523.33,523.57,757141,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 02:30:00-04:00,523.5,526.46,523.23,523.78,484555,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 02:45:00-04:00,523.82,524.12,520.65,521.8,630166,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 03:00:00-04:00,521.87,523.69,521.26,521.67,528804,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 03:15:00-04:00,521.67,522.75,517.21,517.6,737390,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 03:30:00-04:00,517.5,520.8,515.88,517.9,801280,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 03:45:00-04:00,517.9,523.27,517.83,523.01,855454,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 04:00:00-04:00,522.02,537.07,515.997,522.66,1113229,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 04:15:00-04:00,522.5975,524.02,521.31,523.11,764928,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 04:30:00-04:00,523.4,536.5,520.79,524.31,1241244,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 04:45:00-04:00,524.34,536.7,523.01,524.82,1241679,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 05:00:00-04:00,524.93,526.6,524.27,524.35,987214,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 05:15:00-04:00,524.27,524.95,522.8,523.73,1100925,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 05:30:00-04:00,523.67,525.87,519.15,520.22,11923137,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 05:45:00-04:00,520.22,524.49,519.58,523.18,7905989,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 06:00:00-04:00,523.18,523.26,518.0,518.48,5581638,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 06:15:00-04:00,518.42,519.49,516.24,516.29,5225939,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 06:30:00-04:00,516.26,517.53,514.41,514.61,6803051,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 06:45:00-04:00,514.62,516.39,510.05,515.525,9961738,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 07:00:00-04:00,515.47,521.9301,514.79,520.905,10843031,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 07:15:00-04:00,520.86,522.59,516.21,516.35,8205307,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 07:30:00-04:00,516.4,517.88,514.0,515.935,5433718,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 07:45:00-04:00,515.95,518.35,514.74,514.96,3974615,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 08:00:00-04:00,514.98,517.4585,514.845,516.67,3135428,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 08:15:00-04:00,516.72,517.05,511.86,512.39,3212109,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 08:30:00-04:00,512.34,514.36,510.91,512.11,4477440,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 08:45:00-04:00,512.125,513.16,511.2,512.075,3017974,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 09:00:00-04:00,512.08,513.59,509.44,509.75,4149898,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 09:15:00-04:00,509.67,512.08,508.325,511.16,4984253,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 09:30:00-04:00,511.16,514.06,509.749,512.7634,4739910,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 09:45:00-04:00,512.79,514.64,512.24,514.57,4367183,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 10:00:00-04:00,514.59,523.6401,511.42,511.56,5029607,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 10:15:00-04:00,511.5,511.582,508.56,508.8,4200796,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 10:30:00-04:00,508.91,509.26,505.52,505.87,6593317,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 10:45:00-04:00,505.87,508.97,505.63,507.78,5458718,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 11:00:00-04:00,507.78,510.67,506.39,510.165,5557875,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 11:15:00-04:00,510.125,512.04,507.62,510.52,6807746,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 11:30:00-04:00,510.53,513.9197,509.97,512.2183,9282872,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 11:45:00-04:00,512.16,513.16,505.06,505.5,21628405,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 12:00:00-04:00,505.5,537.7002,503.58,505.15,36776904,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 12:15:00-04:00,505.1986,508.5004,502.17,503.02,1271995,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 12:30:00-04:00,503.12,537.7002,502.84,505.18,2477377,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 12:45:00-04:00,505.18,526.8043,504.5,504.5,1972868,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 13:00:00-04:00,504.5011,527.4128,488.8931,504.97,1519900,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
2025-04-04 13:15:00-04:00,505.0,527.4128,488.8931,505.01,162098,564.9647,519.8712,537.07,510.05,False,False,False,False,False,False,down,2.0,-0.02542594529965628
